
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_so4-2    ,t_fe+2     ,t_cu+2     ,t_na+      ,t_k+       ,t_ca+2     ,t_alo2-    ,t_sio2(aq) ,t_cl-      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     10.790     -5.000      0.000  0.9884E-05  0.1155E-01  0.9884E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
     14.340     -5.000      0.000  0.9884E-05  0.1155E-01  0.9884E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.000     -7.000      0.000  0.3292E-05  0.6708E+00  0.3292E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.254     -7.000      0.000  0.9933E-05  0.6729E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.900     -7.000      0.000  0.9933E-05  0.6728E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      2.247     -7.000      0.000  0.9933E-05  0.6727E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      5.215     -7.000      0.000  0.9933E-05  0.6725E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
     10.790     -7.000      0.000  0.9933E-05  0.6722E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
     14.340     -7.000      0.000  0.9933E-05  0.6718E-02  0.9933E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.000     -9.000      0.000  0.6644E-05  0.3356E+00  0.6644E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.254     -9.000      0.000  0.9990E-05  0.9811E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.900     -9.000      0.000  0.9990E-05  0.9810E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      2.247     -9.000      0.000  0.9990E-05  0.9809E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      5.215     -9.000      0.000  0.9990E-05  0.9807E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
     10.790     -9.000      0.000  0.9990E-05  0.9804E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
     14.340     -9.000      0.000  0.9990E-05  0.9800E-03  0.9990E+00  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.000    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     14.340    -11.000      0.000  0.1120E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.000    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     14.340    -13.000      0.000  0.1315E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.000    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
