

          ---- Modelling Progress and Iteration Messages ----


 Description of column-headers and variables:
   ITERFL  = Iterations to solve flow
   ITERSQ  = Sequential transport-chemistry iterations
   MAXITCH = Maximum iterations to solve chemistry
   AVGITCH = Average iterations to solve chemistry
   DELTA-T = Current time step (days)
   Dt limit = Criterion limiting timestep
   Maxitch ID = Grid block: maximum chemical iterations

     STEP   Time(yr)   ITERFL ITERSQ MAXITCH AVGITCH Delta-t(day)  Dt limit       Maxitch ID
 ----------------------------------------------------------------------------------------------------------
      440  0.582955E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      450  0.596644E-01     2     1      3    2.029  0.50000E-01  Max_Delta_t           6
      460  0.610334E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      470  0.624024E-01     2     1      3    2.100  0.50000E-01  Max_Delta_t           6
      480  0.637713E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      490  0.651403E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      500  0.665092E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      510  0.678782E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      520  0.692471E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      530  0.706161E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      540  0.719850E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      550  0.733540E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      560  0.747230E-01     2     1      3    2.043  0.50000E-01  Max_Delta_t           6
      570  0.760919E-01     2     1      3    2.029  0.50000E-01  Max_Delta_t           6
      580  0.774609E-01     2     1      3    2.043  0.50000E-01  Max_Delta_t           6
      590  0.788298E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      600  0.801988E-01     2     1      3    2.100  0.50000E-01  Max_Delta_t           6
      610  0.815677E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      620  0.829367E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      630  0.843057E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      640  0.856746E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      650  0.870436E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      660  0.884125E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      670  0.897815E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      680  0.911504E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      690  0.925194E-01     2     1      3    2.043  0.50000E-01  Max_Delta_t           6
      700  0.938883E-01     2     1      3    2.043  0.50000E-01  Max_Delta_t           6
      710  0.952573E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      720  0.966263E-01     2     1      3    2.029  0.50000E-01  Max_Delta_t           6
      730  0.979952E-01     2     1      3    2.100  0.50000E-01  Max_Delta_t           6
      740  0.993642E-01     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      750  0.100733E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      760  0.102102E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      770  0.103471E+00     2     1      4    2.029  0.50000E-01  Max_Delta_t           6
      780  0.104840E+00     2     1      9    2.100  0.50000E-01  Max_Delta_t           6
      790  0.106209E+00     2     1     20    2.014  0.50000E-01  Max_Delta_t           6
      800  0.107578E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
      810  0.108947E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t           6
      820  0.110316E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
      830  0.111685E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
      840  0.113054E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   7
      850  0.114423E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
      860  0.115792E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
      870  0.117161E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
      880  0.118530E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
      890  0.119899E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   8
      900  0.121267E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
      910  0.122636E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
      920  0.124005E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       4   8
      930  0.125374E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
      940  0.126743E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4   9
      950  0.128112E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           7
      960  0.129481E+00     2     1      3    2.043  0.50000E-01  Max_Delta_t           7
      970  0.130850E+00     2     1      4    2.114  0.50000E-01  Max_Delta_t           7
      980  0.132219E+00     2     1      4    2.014  0.50000E-01  Max_Delta_t           7
      990  0.133588E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t           7
     1000  0.134957E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           7
     1010  0.136326E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           7
     1020  0.137695E+00     2     1      3    2.043  0.50000E-01  Max_Delta_t           7
     1030  0.139064E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t           7
     1040  0.140433E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1050  0.141802E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       4  10
     1060  0.143171E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1070  0.144540E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   8
     1080  0.145909E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   8
     1090  0.147278E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1100  0.148647E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1110  0.150016E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       6   8
     1120  0.151384E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1130  0.152753E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1140  0.154122E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4   8
     1150  0.155491E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1160  0.156860E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1170  0.158229E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   9
     1180  0.159598E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1190  0.160967E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   8
     1200  0.162336E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   9
     1210  0.163705E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1220  0.165074E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1230  0.166443E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   8
     1240  0.167812E+00     2     1      3    2.086  0.50000E-01  Max_Delta_t       7   7
     1250  0.169181E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5  10
     1260  0.170550E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     1270  0.171919E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1280  0.173288E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1290  0.174657E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     1300  0.176026E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1310  0.177395E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1320  0.178764E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       7   7
     1330  0.180133E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   8
     1340  0.181502E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1350  0.182870E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1360  0.184239E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1370  0.185608E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     1380  0.186977E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1390  0.188346E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       4   9
     1400  0.189715E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1410  0.191084E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1420  0.192453E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1430  0.193822E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1440  0.195191E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1450  0.196560E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1460  0.197929E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1470  0.199298E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     1480  0.200667E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1490  0.202036E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1500  0.203405E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1510  0.204774E+00     2     1      3    2.086  0.50000E-01  Max_Delta_t       5   8
     1520  0.206143E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1530  0.207512E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5  10
     1540  0.208881E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1550  0.210250E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1560  0.211619E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1570  0.212987E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1580  0.214356E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1590  0.215725E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1600  0.217094E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1610  0.218463E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   7
     1620  0.219832E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1630  0.221201E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       7   7
     1640  0.222570E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1650  0.223939E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   8
     1660  0.225308E+00     2     1      4    2.029  0.50000E-01  Max_Delta_t       4   6
     1670  0.226677E+00     2     1      4    2.029  0.50000E-01  Max_Delta_t       4   6
     1680  0.228046E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1690  0.229415E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     1700  0.230784E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1710  0.232153E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   7
     1720  0.233522E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     1730  0.234891E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     1740  0.236260E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1750  0.237629E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     1760  0.238998E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1770  0.240367E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1780  0.241736E+00     2     1      3    2.086  0.50000E-01  Max_Delta_t       4  10
     1790  0.243105E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     1800  0.244473E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1810  0.245842E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     1820  0.247211E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1830  0.248580E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1840  0.249949E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1850  0.251318E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1860  0.252687E+00     2     1      2    2.000  0.50000E-01  Max_Delta_t           1
     1870  0.254056E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1880  0.255425E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1890  0.256794E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   8
     1900  0.258163E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     1910  0.259532E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1920  0.260901E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1930  0.262270E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     1940  0.263639E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4   9
     1950  0.265008E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     1960  0.266377E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   8
     1970  0.267746E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   7
     1980  0.269115E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     1990  0.270484E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     2000  0.271853E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2010  0.273222E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2020  0.274591E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     2030  0.275959E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     2040  0.277328E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   9
     2050  0.278697E+00     2     1      3    2.086  0.50000E-01  Max_Delta_t       7   7
     2060  0.280066E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2070  0.281435E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2080  0.282804E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2090  0.284173E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2100  0.285542E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2110  0.286911E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2120  0.288280E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2130  0.289649E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2140  0.291018E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2150  0.292387E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2160  0.293756E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     2170  0.295125E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5  10
     2180  0.296494E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     2190  0.297863E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     2200  0.299232E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2210  0.300601E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2220  0.301970E+00     2     1      3    1.986  0.50000E-01  Max_Delta_t       6   8
     2230  0.303339E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2240  0.304708E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2250  0.306076E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   8
     2260  0.307445E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2270  0.308814E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2280  0.310183E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   8
     2290  0.311552E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2300  0.312921E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       6   8
     2310  0.314290E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   8
     2320  0.315659E+00     2     1      3    2.086  0.50000E-01  Max_Delta_t       5   9
     2330  0.317028E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     2340  0.318397E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2350  0.319766E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2360  0.321135E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2370  0.322504E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2380  0.323873E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2390  0.325242E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2400  0.326611E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2410  0.327980E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2420  0.329349E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2430  0.330718E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2440  0.332087E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2450  0.333456E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4  10
     2460  0.334825E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     2470  0.336194E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4   9
     2480  0.337562E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2490  0.338931E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2500  0.340300E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       4   9
     2510  0.341669E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2520  0.343038E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2530  0.344407E+00     2     1      9    2.029  0.50000E-01  Max_Delta_t           6
