
          ---- Gas vs. grid blocks at specified times ----

   Unit: 
    - Gas: partial pressure (bar)

VARIABLES =X,        Y,       Z,   T(C),    Sg ,    RH    ,o2(g)      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     14.340    -19.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
      0.000    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
      0.254    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
      0.900    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
      2.247    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
      5.215    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
     10.790    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
     14.340    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-65
ZONE T= "0.271853E+00 yr"  F=POINT
      0.000     -0.000     0.000  25.000  0.9707E+00   1.000  0.2000E+00
      0.000     -1.000     0.000  25.000  0.7307E+00   1.000  0.2000E+00
      0.254     -1.000     0.000  25.000  0.2390E-01   1.000  0.1999E+00
      0.900     -1.000     0.000  25.000  0.2390E-01   1.000  0.1999E+00
      2.247     -1.000     0.000  25.000  0.2391E-01   1.000  0.1999E+00
      5.215     -1.000     0.000  25.000  0.2391E-01   1.000  0.1999E+00
     10.790     -1.000     0.000  25.000  0.2393E-01   1.000  0.1999E+00
     14.340     -1.000     0.000  25.000  0.2394E-01   1.000  0.1999E+00
      0.000     -3.000     0.000  25.000  0.7421E+00   1.000  0.2000E+00
      0.254     -3.000     0.000  25.000  0.1676E-01   1.000  0.1999E+00
      0.900     -3.000     0.000  25.000  0.1676E-01   1.000  0.1999E+00
      2.247     -3.000     0.000  25.000  0.1676E-01   1.000  0.1999E+00
      5.215     -3.000     0.000  25.000  0.1677E-01   1.000  0.1999E+00
     10.790     -3.000     0.000  25.000  0.1677E-01   1.000  0.1999E+00
     14.340     -3.000     0.000  25.000  0.1677E-01   1.000  0.1999E+00
      0.000     -5.000     0.000  25.000  0.7355E+00   1.000  0.2000E+00
      0.254     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
      0.900     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
      2.247     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
